id,title,authors,subjects,bookshelves,languages,download_count,media_type,copyright
4995,"True to Himself; Or, Roger Strong's Struggle for Place","Stratemeyer, Edward",Children of prisoners -- Juvenile fiction; False imprisonment -- Juvenile fiction; Family -- Juvenile fiction; Success -- Juvenile fiction; Suppression of evidence -- Juvenile fiction,Category: Adventure; Category: American Literature; Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
5730,Friends and Helpers,,Animal welfare; Animals -- Fiction,Category: Children & Young Adult Reading; Category: Nature/Gardening/Animals,en,224,Text,False
6950,The Bobbsey Twins at the Seashore,"Hope, Laura Lee",Bobbsey Twins (Fictitious characters) -- Juvenile fiction; Seashore -- Juvenile fiction; Siblings -- Juvenile fiction; Twins -- Juvenile fiction,Category: Adventure; Category: American Literature; Category: Children & Young Adult Reading; Category: Novels; Children's Book Series,en,224,Text,False
7899,"The Radio Boys' First Wireless; Or, Winning the Ferberton Prize","Chapman, Allen",Radio -- Juvenile fiction,Category: Adventure; Category: Children & Young Adult Reading; Category: Novels; Children's Book Series,en,224,Text,False
10222,The Pilgrims of New England: A Tale of the Early American Settlers,"Webb, J. B., Mrs. (Annie)",Pilgrims (New Plymouth Colony) -- Fiction,Category: History - American; Category: History - Early Modern (c. 1450-1750); Category: History - Religious; Children's History,en,224,Text,False
10839,Sugar and Spice: Comical Tales Comically Dressed,"Johnson, James","Children -- Conduct of life -- Juvenile fiction; Children's poetry; Children's stories; Conduct of life -- Juvenile fiction; Wit and humor, Juvenile",Category: Children & Young Adult Reading; Category: Humour; Category: Short Stories,en,224,Text,False
11007,"Jemmy Stubbins, or the Nailer Boy: Illustrations of the Law of Kindness",,Charity -- Juvenile literature; England -- Social life and customs -- Juvenile literature; Humanitarianism -- Juvenile literature,Category: British Literature; Category: Children & Young Adult Reading; Category: Historical Novels,en,224,Text,False
14402,The Tale of Old Mr. Crow,"Bailey, Arthur Scott",Crows -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Humour; Category: Novels; Children's Book Series,en,224,Text,False
15055,The Free Rangers: A Story of the Early Days Along the Mississippi,"Altsheler, Joseph A. (Joseph Alexander)",Frontier and pioneer life -- Juvenile fiction; Mississippi River -- Juvenile fiction,Category: Adventure; Category: American Literature; Category: Historical Novels; Children's Fiction,en,224,Text,False
16891,Peter Parley's Tales About America and Australia,"Goodrich, Samuel G. (Samuel Griswold)",America -- History -- Juvenile literature; Australia -- History -- Juvenile literature,Australia; Category: Adventure; Category: Children & Young Adult Reading; Category: History - Other; Children's History,en,224,Text,False
18448,"Transactions of the American Society of Civil Engineers, vol. LXX, Dec. 1910: Federal Investigations of Mine Accidents, Structural Materials and Fuels. Paper No. 1171","Wilson, Herbert M. (Herbert Michael)",Building materials; Civil engineering -- Periodicals; Coal mines and mining -- Safety measures; Fuel,Category: Engineering & Technology; Category: History - American; Category: Reports & Conference Proceedings; Technology,en,224,Text,False
18646,Gypsy's Cousin Joy,"Phelps, Elizabeth Stuart",Conduct of life -- Juvenile fiction; Country life -- Juvenile fiction; Cousins -- Juvenile fiction; Siblings -- Juvenile fiction; Voyages and travels -- Juvenile fiction,Category: American Literature; Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
18678,A Victorious Union,"Optic, Oliver","United States -- History -- Civil War, 1861-1865 -- Juvenile fiction",Category: American Literature; Category: Historical Novels; Category: History - American; Category: History - Warfare; Category: Novels; Children's Fiction; US Civil War,en,224,Text,False
18946,"The Continental Monthly, Vol. 4, No. 6, December 1863: Devoted to Literature and National Policy",Various,"Literature, Modern -- 19th century -- Periodicals; United States -- Politics and government -- 19th century -- Periodicals","Category: Essays, Letters & Speeches; Category: History - American; Category: Journals; Continental Monthly",en,224,Text,False
19025,A Sweet Little Maid,"Blanchard, Amy Ella",Girls -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels; Children's Fiction,en,224,Text,False
19409,"Tom, Dot and Talking Mouse and Other Bedtime Stories","Kernahan, J. G., Kernahan, C.",Children's stories,Category: Children & Young Adult Reading; Category: Short Stories,en,224,Text,False
20567,The Pigeon Tale,"Bennett, Virginia",Boys -- Juvenile fiction; Country life -- Juvenile fiction; Fantasy literature,Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
21975,The Barbadoes Girl: A Tale for Young People,"Hofland, Mrs. (Barbara)",Conduct of life -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
23208,How Janice Day Won,"Long, Helen Beecher",Coins -- Juvenile fiction; Fathers and daughters -- Juvenile fiction; Prohibition -- Juvenile fiction; Robbery -- Juvenile fiction; Thieves -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels; Children's Book Series,en,224,Text,False
23270,On the Indian Trail: Stories of Missionary Work among Cree and Salteaux Indians,"Young, Egerton Ryerson",Cree Indians -- Missions; Ojibwa Indians -- Missions,Category: History - American; Category: Religion/Spirituality; Category: Travel Writing; Native America,en,224,Text,False
23569,Christmas Holidays at Merryvale: The Merryvale Boys,"Burnett, Alice Hale",Christmas stories,Category: Children & Young Adult Reading; Category: Novels; Children's Book Series; Christmas,en,224,Text,False
24431,Peggy-Alone,"Byrne, Mary Agnes",Friendship -- Juvenile fiction; Girls -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
24489,Little White Fox and his Arctic Friends,"Snell, Roy J. (Roy Judson)",Animals -- Juvenile fiction; Arctic regions -- Juvenile fiction,Category: Adventure; Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
24660,"Hope and Have; or, Fanny Grant Among the Indians: A Story for Young People","Optic, Oliver",Conduct of life -- Juvenile fiction; Indians of North America -- Juvenile fiction; Minnesota -- History -- Fiction; Orphans -- Juvenile fiction,Category: American Literature; Category: Children & Young Adult Reading; Category: Historical Novels; Category: Novels,en,224,Text,False
24683,"Nan Sherwood at Palm Beach; or, Strange adventures among the orange groves","Carr, Annie Roe",Detective and mystery stories; Florida -- Fiction; Friendship -- Juvenile fiction; Girls -- Juvenile fiction; Voyages and travels -- Juvenile fiction,Category: Adventure; Category: Children & Young Adult Reading; Children's Book Series,en,224,Text,False
26497,"Bertie and the Gardeners; or, The Way to be Happy","Leslie, Madeline",Children -- Conduct of life -- Juvenile fiction; Country life -- Juvenile fiction; Fathers and sons -- Juvenile fiction; Siblings -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
27426,Shenanigans at Sugar Creek,"Hutchens, Paul",Adventure and adventurers -- Juvenile fiction; Christian life -- Juvenile fiction; Conduct of life -- Juvenile fiction; Teachers -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
28053,Celebration in Baltimore of the Triumph of Liberty in France,"Wirt, William","France -- History -- July Revolution, 1830","Category: Essays, Letters & Speeches; Category: History - American; Category: History - European; Category: History - Modern (1750+)",en,224,Text,False
28275,"Harper's Young People, December 30, 1879: An Illustrated Weekly",Various,"Children's periodicals, American",Category: Children & Young Adult Reading; Category: Poetry; Category: Short Stories; Harper's Young People,en,224,Text,False
28566,Hollyhock: A Spirit of Mischief,"Meade, L. T.",Families -- Juvenile fiction; Schools -- Juvenile fiction; Scotland -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
29840,A Nursery Rhyme Picture Book: With Drawings in Colour and Black and White,"Brooke, L. Leslie (Leonard Leslie)",Children's poetry; Nursery rhymes,Category: Children & Young Adult Reading; Category: Poetry,en,224,Text,False
30088,Dorothy Dainty at the Mountains,"Brooks, Amy",Friendship -- Juvenile fiction; Girls -- Juvenile fiction; Mountain resorts -- Juvenile fiction,Category: Adventure; Category: American Literature; Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
30141,"The Continental Monthly, Vol. 4, No. 5, November, 1863",Various,"Literature, Modern -- 19th century -- Periodicals; United States -- Politics and government -- 19th century -- Periodicals",Category: History - American; Category: History - Warfare; Continental Monthly,en,224,Text,False
30469,A Tale of the Summer Holidays,"Mockler, Geraldine",England -- Social life and customs -- 19th century -- Juvenile fiction; Play -- Juvenile fiction; Siblings -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
31487,"Boy Scouts on the Great Divide; Or, The Ending of the Trail","Fletcher, Archibald Lee",Boy Scouts -- Juvenile fiction; West (U.S.) -- Juvenile fiction,"Category: Adventure; Category: Children & Young Adult Reading; Category: Crime, Thrillers and Mystery; Category: Novels",en,224,Text,False
32027,Banking,"Scott, William Amasa",Banks and banking,Category: Economics; Category: History - American,en,224,Text,False
34242,Chattanooga or Lookout Mountain and Missionary Ridge from Moccasin Point,"Wood, Bradford Ripley, Jr.","Chattanooga, Battle of, Chattanooga, Tenn., 1863; Missionary Ridge, Battle of, Tenn., 1863; United States -- History -- Civil War, 1861-1865",Category: History - American; Category: History - Warfare,en,224,Text,False
34347,"Dave Porter in the South Seas; or, The Strange Cruise of the Stormy Petrel","Stratemeyer, Edward",Father and child -- Juvenile fiction; Missing persons -- Juvenile fiction; Mystery and detective stories; Ocean travel -- Juvenile fiction; Oceania -- Juvenile fiction; Sea stories,Category: Adventure; Category: Children & Young Adult Reading; Category: Novels,en,224,Text,False
